0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
1.0248357076505616,0.9930867849414408,1.0323844269050346,1.0761514928204012,0.9882923312638332,0.988293152152541,1.0789606407753696,1.0383717364576455,0.9765262807032524,1.0271280021792983,0.9768291153593769,0.9767135123214872,1.0120981135783018,0.9043359877671101,0.9137541083743483,0.9718856235379514,0.9493584439832788,1.0157123666297636,0.9545987962239395,0.9293848149332354,1.0732824384460777,0.9887111849756732,1.0033764102343963,0.9287625906893272,normal
0.9727808637737408,1.0055461294854933,0.9424503211288848,1.0187849009172836,0.9699680655040598,0.9854153125103362,0.9699146693885301,1.092613909225447,0.9993251387631032,0.947114453552205,1.0411272456051595,0.9389578175014489,1.0104431797502378,0.9020164938060112,0.9335906975550785,1.0098430617934562,1.0369233289997706,1.0085684140594986,0.994217585880588,0.9849448152205356,0.9260739004816286,0.9640077895802646,0.9769680614520106,1.0528561113109458,normal
1.017180914478423,0.9118479922318633,1.0162041984697399,0.9807458859791842,0.966153899984702,1.0305838144420434,1.0515499761247975,1.04656400595581,0.958039123838868,0.9845393812074392,1.0165631715701782,1.048777256356118,0.9760412881077355,0.9907170511668092,0.9446832512996985,0.9401896687959664,1.04062629111971,1.067812001428541,0.9963994939209833,1.0501766448946013,1.0180818012523818,0.9677440122697438,1.0180697802754206,1.0769018283232985,normal
0.9982086980445024,1.0782321827907002,0.8690127447955127,1.0410951252187612,1.0043523534119085,0.9850496324767066,1.0045880388267752,0.9006215542699554,0.9890164056081244,1.0178556285755873,1.0738947022370757,0.9740864890863177,0.9595753198553406,0.9749121478207732,1.0457701058851037,1.0164375554829843,0.9735119898116481,1.0256633716556678,1.004853877467402,1.0484322495266445,0.9648973453061324,0.9836168926701115,0.9803945923433921,0.9268242525933941,normal
1.0148060138532289,1.0130527636089945,1.000255672832123,0.9882706433312427,0.9292314628974793,0.9789677338617321,0.9828642741736615,0.9598861365389191,0.9919357144166996,1.0202025428407269,1.0943092950605264,1.0087288906415919,1.0128775195361381,0.9962777042116916,0.9040614392350479,0.9986743062275392,1.0030115104970514,1.1231621056242642,0.9903819517609439,1.0150773671166806,0.9982644115147379,0.9415660981190234,1.057141140725751,1.0375966516343387,normal
1.0395515973521523,0.954530627260263,1.0701397155468049,0.929907446860386,1.0293428546900134,1.1095227812904989,0.9504731837434656,0.9716851135198614,1.004982568254382,0.9748262172941901,0.9224668284466934,1.0034281487403014,0.9468848143136948,1.0236796215317592,0.9540287882883098,1.077496720250877,0.9608373353831882,0.9838969241897162,1.0406758608684834,0.9384567841783023,1.0113729967302065,1.0653571377141213,0.9196258382719387,1.0092316929266152,normal
1.0129941397124211,1.0390911435888655,0.9381524644560959,0.9339771693457862,1.026097078280845,1.0148492336616592,1.0125246425172938,1.0173224104748488,0.9659987639210754,1.0116126848580502,1.0146536236649342,0.9642824290986816,1.0932887255572379,1.0236916460455894,0.9404348251398675,1.0328276804316916,0.9512659164886339,1.0393542301871226,1.05792977895037,0.9589658840824145,1.048168806462216,1.020639046346825,1.0411030079997246,1.0948396491326973,normal
0.9877305941998564,0.9623131917821255,0.9555242785187238,0.959209485751728,0.9961449145292948,1.0170575987408321,1.013834539966501,1.0413591624518013,1.0006500945938954,1.0726767038578657,0.9867671583381022,1.136008458329481,1.0312833673882502,0.9571421221791858,0.9464553750969444,1.0241236207621593,0.9888268607337074,1.0357000247046046,1.0236618812286773,0.9963585543671564,0.9576603140965797,0.9242576387657068,0.977674252396649,1.0428199397161737,normal
1.0107046872065102,0.9377130610644006,1.008659046292559,1.0192658689864418,0.9558071281899434,1.0076862552972763,1.0029104359223,0.9428514851084688,1.0178893680174141,1.0280392263184117,1.0541525621587637,1.0526901026017452,0.9311165316021455,0.9531087480042438,1.025751763360433,1.0256892975456104,1.0257523843153025,1.192636574532736,1.0285445255346584,1.05677828200903,1.04770008817466,1.03256956256529,0.9842365377679827,1.0379484610246634,normal
0.9613587392731214,0.9881590696629996,0.9757318226085449,1.004093706969316,1.1157329283336754,0.9066367403704125,1.0343130095187256,0.9193642064405174,0.9764034067105283,1.0544475298483682,1.0032140009547732,0.9461127611035347,0.9642348145370015,1.0339798874467339,0.9634816684141432,1.0108229294790987,1.0022785919951906,0.9674199826197092,1.1071972044662663,1.0316959511159005,0.8987428706671197,1.0093227157384714,0.9669106767615806,1.0426216667398112,normal
